song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Blade Runner Blues,Vangelis,0.182,0.0784,2,-26.043,1,0.0389,0.478,0.00263,0.137,0.0817,106.712,audio_features,575blCgesVtCu0HEYaIcas,spotify:track:575blCgesVtCu0HEYaIcas,https://api.spotify.com/v1/tracks/575blCgesVtCu0HEYaIcas,https://api.spotify.com/v1/audio-analysis/575blCgesVtCu0HEYaIcas,534400,4,enigmatic
The Magnificent Seven,Elmer Bernstein,0.463,0.273,9,-18.639,1,0.0358,0.361,0.943,0.165,0.521,109.23,audio_features,0lEtONdoCJJwUfmXUS2Zmk,spotify:track:0lEtONdoCJJwUfmXUS2Zmk,https://api.spotify.com/v1/tracks/0lEtONdoCJJwUfmXUS2Zmk,https://api.spotify.com/v1/audio-analysis/0lEtONdoCJJwUfmXUS2Zmk,109933,5,enigmatic
"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice","John Williams, Boston Pops Orchestra",0.164,0.0719,2,-18.535,1,0.0355,0.969,0.317,0.0788,0.0784,74.352,audio_features,1FlxqJmoZWS2q1uRlyZVur,spotify:track:1FlxqJmoZWS2q1uRlyZVur,https://api.spotify.com/v1/tracks/1FlxqJmoZWS2q1uRlyZVur,https://api.spotify.com/v1/audio-analysis/1FlxqJmoZWS2q1uRlyZVur,293533,4,enigmatic
"The John Dunbar Theme (From ""Dances With Wolves"")",John Barry,0.149,0.0988,3,-24.512,1,0.0409,0.711,0.938,0.108,0.146,136.401,audio_features,1ghqlcFUP85h1Gxn4Oa2Kt,spotify:track:1ghqlcFUP85h1Gxn4Oa2Kt,https://api.spotify.com/v1/tracks/1ghqlcFUP85h1Gxn4Oa2Kt,https://api.spotify.com/v1/audio-analysis/1ghqlcFUP85h1Gxn4Oa2Kt,137773,5,enigmatic
Tennessee,Hans Zimmer,0.0753,0.163,0,-17.328,1,0.0402,0.89,0.936,0.115,0.0395,76.405,audio_features,2O0UWIMFeMtFR0LJMuIPjJ,spotify:track:2O0UWIMFeMtFR0LJMuIPjJ,https://api.spotify.com/v1/tracks/2O0UWIMFeMtFR0LJMuIPjJ,https://api.spotify.com/v1/audio-analysis/2O0UWIMFeMtFR0LJMuIPjJ,219600,4,enigmatic
Any Other Name,Thomas Newman,0.304,0.0116,7,-33.19,0,0.0337,0.983,0.963,0.104,0.0364,77.84,audio_features,33B1XmfncHqnfkrYZIcHbD,spotify:track:33B1XmfncHqnfkrYZIcHbD,https://api.spotify.com/v1/tracks/33B1XmfncHqnfkrYZIcHbD,https://api.spotify.com/v1/audio-analysis/33B1XmfncHqnfkrYZIcHbD,246627,4,enigmatic
Introduction (Titles),Danny Elfman,0.179,0.187,5,-20.555,0,0.0398,0.908,0.978,0.105,0.0503,115.163,audio_features,55n2WpwjQnIM1lvmxkzllb,spotify:track:55n2WpwjQnIM1lvmxkzllb,https://api.spotify.com/v1/tracks/55n2WpwjQnIM1lvmxkzllb,https://api.spotify.com/v1/audio-analysis/55n2WpwjQnIM1lvmxkzllb,156933,3,enigmatic
"Love Theme - From ""Romeo and Juliet""","Maurice Jarre, Nino Rota, Royal Philharmonic Orchestra;Tolga Kashif",0.123,0.194,3,-12.089,0,0.0456,0.979,0.886,0.0992,0.0387,169.486,audio_features,1CDczwnTf6RJ076lukYNpP,spotify:track:1CDczwnTf6RJ076lukYNpP,https://api.spotify.com/v1/tracks/1CDczwnTf6RJ076lukYNpP,https://api.spotify.com/v1/audio-analysis/1CDczwnTf6RJ076lukYNpP,186733,4,enigmatic
Captain Marvel,Pinar Toprak,0.372,0.485,0,-14.809,1,0.0445,0.0407,0.935,0.122,0.107,104.851,audio_features,4CQ8uwWfH9hDCbwj4PUs58,spotify:track:4CQ8uwWfH9hDCbwj4PUs58,https://api.spotify.com/v1/tracks/4CQ8uwWfH9hDCbwj4PUs58,https://api.spotify.com/v1/audio-analysis/4CQ8uwWfH9hDCbwj4PUs58,135312,3,enigmatic
Emma,Steven Price,0.407,0.433,2,-15.331,0,0.0376,0.467,0.936,0.0663,0.0779,119.921,audio_features,4TuGt2O2iqrisOsNQNrL0j,spotify:track:4TuGt2O2iqrisOsNQNrL0j,https://api.spotify.com/v1/tracks/4TuGt2O2iqrisOsNQNrL0j,https://api.spotify.com/v1/audio-analysis/4TuGt2O2iqrisOsNQNrL0j,155827,4,enigmatic
The Promise,Michael Nyman,0.0992,0.226,9,-14.84,0,0.0339,0.937,0.903,0.183,0.0605,79.518,audio_features,53ann6bENp7BF8uklrzQAp,spotify:track:53ann6bENp7BF8uklrzQAp,https://api.spotify.com/v1/tracks/53ann6bENp7BF8uklrzQAp,https://api.spotify.com/v1/audio-analysis/53ann6bENp7BF8uklrzQAp,256493,4,enigmatic
I Drive,Cliff Martinez,0.204,0.0522,0,-26.234,1,0.0404,0.968,0.937,0.0799,0.0345,78.274,audio_features,1ptBH8MFuEgtEcjcU6t5t1,spotify:track:1ptBH8MFuEgtEcjcU6t5t1,https://api.spotify.com/v1/tracks/1ptBH8MFuEgtEcjcU6t5t1,https://api.spotify.com/v1/audio-analysis/1ptBH8MFuEgtEcjcU6t5t1,123533,1,enigmatic
The Countdown,James Newton Howard,0.27,0.399,2,-16.951,0,0.0846,0.185,0.813,0.158,0.0335,85.297,audio_features,3i3g2kJg5DMrp0rC5g98Ow,spotify:track:3i3g2kJg5DMrp0rC5g98Ow,https://api.spotify.com/v1/tracks/3i3g2kJg5DMrp0rC5g98Ow,https://api.spotify.com/v1/audio-analysis/3i3g2kJg5DMrp0rC5g98Ow,118413,4,enigmatic
Brooks Was Here,"Thomas Newman, The Hollywood Studio Symphony",0.0808,0.00285,4,-41.786,0,0.0402,0.984,0.666,0.0736,0.0375,64.48,audio_features,5FRGTGPZ7uA6JaLAH55PVV,spotify:track:5FRGTGPZ7uA6JaLAH55PVV,https://api.spotify.com/v1/tracks/5FRGTGPZ7uA6JaLAH55PVV,https://api.spotify.com/v1/audio-analysis/5FRGTGPZ7uA6JaLAH55PVV,305840,3,enigmatic
Open Spaces,Jonny Greenwood,0.0938,0.158,9,-18.539,1,0.0495,0.949,0.921,0.111,0.0347,86.925,audio_features,5aS4hzWTQ968fPIoKsDg1q,spotify:track:5aS4hzWTQ968fPIoKsDg1q,https://api.spotify.com/v1/tracks/5aS4hzWTQ968fPIoKsDg1q,https://api.spotify.com/v1/audio-analysis/5aS4hzWTQ968fPIoKsDg1q,235587,4,enigmatic
Pelagia's Song,"Stephen Warbeck, Orchestra, Nick Ingman",0.139,0.221,0,-16.382,1,0.0374,0.761,0.892,0.318,0.063,78.841,audio_features,7aVRZwGYPypqF7AMN0pwCG,spotify:track:7aVRZwGYPypqF7AMN0pwCG,https://api.spotify.com/v1/tracks/7aVRZwGYPypqF7AMN0pwCG,https://api.spotify.com/v1/audio-analysis/7aVRZwGYPypqF7AMN0pwCG,244133,3,enigmatic
End Titles,Rachel Portman,0.175,0.171,4,-19.589,0,0.0411,0.97,0.9,0.208,0.0746,122.278,audio_features,1CxT3WZkSuEAxPOKAPzDDl,spotify:track:1CxT3WZkSuEAxPOKAPzDDl,https://api.spotify.com/v1/tracks/1CxT3WZkSuEAxPOKAPzDDl,https://api.spotify.com/v1/audio-analysis/1CxT3WZkSuEAxPOKAPzDDl,128320,4,enigmatic
Lady Bird,Jon Brion,0.252,0.144,10,-17.657,1,0.0283,0.758,0.901,0.0852,0.0677,182.776,audio_features,6yzzno5cXBkh5c6UzRxcyM,spotify:track:6yzzno5cXBkh5c6UzRxcyM,https://api.spotify.com/v1/tracks/6yzzno5cXBkh5c6UzRxcyM,https://api.spotify.com/v1/audio-analysis/6yzzno5cXBkh5c6UzRxcyM,310267,3,enigmatic
With My Own Eyes,"Dario Marianelli, Jean-Yves Thibaudet, Benjamin Wallfisch, English Chamber Orchestra",0.279,0.102,2,-19.933,1,0.0365,0.852,0.904,0.216,0.0599,138.581,audio_features,1X26LGm0cnHhzAvXpIYIWc,spotify:track:1X26LGm0cnHhzAvXpIYIWc,https://api.spotify.com/v1/tracks/1X26LGm0cnHhzAvXpIYIWc,https://api.spotify.com/v1/audio-analysis/1X26LGm0cnHhzAvXpIYIWc,280560,4,enigmatic
